"No.","Time","Source","Destination","Protocol","Length","Info"
"8715","791.631789","10.20.0.165","195.7.33.37","TCP","54","[TCP Window Update] 1854  >  80 [ACK] Seq=5940 Ack=70388 Win=65535 Len=0"
"8716","791.635793","10.20.0.165","195.7.33.37","HTTP","880","GET /images/v3/business/uk-ireland-trade.jpg HTTP/1.1 "
"8717","791.653787","195.7.33.37","10.20.0.165","TCP","1514","80  >  1854 [ACK] Seq=70388 Ack=6766 Win=8190 Len=1460 [TCP segment of a reassembled PDU]"
"8718","791.653895","195.7.33.37","10.20.0.165","TCP","1514","80  >  1854 [ACK] Seq=71848 Ack=6766 Win=8190 Len=1460 [TCP segment of a reassembled PDU]"
"8719","791.653947","10.20.0.165","195.7.33.37","TCP","54","1854  >  80 [ACK] Seq=6766 Ack=73308 Win=65535 Len=0"
"8720","791.654957","195.7.33.37","10.20.0.165","TCP","1514","80  >  1854 [ACK] Seq=73308 Ack=6766 Win=8190 Len=1460 [TCP segment of a reassembled PDU]"
"8721","791.655053","10.20.0.165","195.7.33.37","TCP","54","1854  >  80 [ACK] Seq=6766 Ack=74768 Win=65535 Len=0"
"8722","791.655082","195.7.33.37","10.20.0.165","HTTP","459","HTTP/1.1 200 OK  (JPEG JFIF image)"
"8723","791.783927","10.20.0.165","195.7.33.37","TCP","54","1854  >  80 [ACK] Seq=6766 Ack=75173 Win=65130 Len=0"
"8724","792.331797","10.20.0.165","62.190.147.60","HTTP","944","GET /js/homefunctions.js HTTP/1.1 "
"8725","792.364110","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=1261 Ack=1772 Win=5911 Len=1380 [TCP segment of a reassembled PDU]"
"8726","792.364168","62.190.147.60","10.20.0.165","HTTP","892","HTTP/1.1 200 OK  (application/x-javascript)"
"8727","792.364226","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=1772 Ack=3479 Win=65535 Len=0"
"8728","792.379029","10.20.0.165","89.101.160.4","DNS","87","Standard query 0x4e32 A irishtimesgroup.112.2o7.net"
"8729","792.381623","10.20.0.165","89.101.160.4","DNS","80","Standard query 0xa131 A ie-stat.bmmetrix.com"
"8730","792.401356","89.101.160.4","10.20.0.165","DNS","375","Standard query response 0x4e32 A irishtimesgroup.112.2o7.net A 66.235.139.121 A 66.235.139.153 A 66.235.133.14 A 66.235.133.11 A 66.235.133.62 A 66.235.138.2 A 66.235.132.118 A 66.235.138.18 A 66.235.139.166 A 66.235.138.44 A 66.235.139.118 A 66.235.132.152 A 66.235.138.59 A 66.235.132.232 A 66.235.132.121 A 66.235.138.19 A 66.235.139.152 A 66.235.133.33"
"8731","792.401416","89.101.160.4","10.20.0.165","DNS","96","Standard query response 0xa131 A ie-stat.bmmetrix.com A 212.147.135.190"
"8732","792.402090","10.20.0.165","212.147.135.190","TCP","62","1861  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM"
"8733","792.411428","10.20.0.165","66.235.139.121","TCP","62","1862  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM"
"8734","792.451532","212.147.135.190","10.20.0.165","TCP","62","80  >  1861 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM"
"8735","792.451576","10.20.0.165","212.147.135.190","TCP","54","1861  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"8736","792.452063","10.20.0.165","212.147.135.190","HTTP","646","GET /V13a?http%3A%2F%2Fwww.irishtimes.com%2Fbusiness%2F***http%3A%2F%2Fwww.irishtimes.com%2Fnewspaper%2Fsport%2F2011%2F1011%2F1224305577157.html*true/640x480/24/irishtimes_ie/ie/UTF-8/1318334673264 HTTP/1.1 "
"8737","792.492892","10.20.0.165","74.125.79.100","TCP","62","1863  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM"
"8738","792.526703","10.20.0.165","62.190.147.60","HTTP","649","GET /js/jquery/jquery-1.6.1.min.js HTTP/1.1 "
"8739","792.581476","66.235.139.121","10.20.0.165","TCP","62","80  >  1862 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460 SACK_PERM"
"8740","792.581515","10.20.0.165","66.235.139.121","TCP","54","1862  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"8741","792.581908","10.20.0.165","66.235.139.121","HTTP","1115","GET /b/ss/itgirishtimesprod/1/H.15.1/s8609186593070?[AQB]&ndh=1&t=11/9/2011%2013%3A4%3A33%202%20-60&ns=irishtimesgroup&pageName=Business%20homepage&g=http%3A//www.irishtimes.com/business/&r=http%3A//www.irishtimes.com/newspaper/sport/2011/1011/1224305577157.html&cc=EUR&events=event2&h1=business%2Chome%2Cindex&v2=Business%20homepage&c5=index&v5=index&c6=business&v6=business&c7=business%3Ahome&v7=business%3Ahome&c17=1%3A00PM&v17=1%3A00PM&c18=Tuesday&v18=Tuesday&c19=Weekday&v19=Weekday&s=640x480&c=24&j=1.6&v=Y&k=Y&bw=640&bh=315&ct=lan&hp=N&pid=1224305577157%20-%20sport%20article%20full%20-%20Trapattoni%20hopes%20collective%20strength%20can%20earn%20Ireland%20play-off%20place&pidt=1&oid=http%3A//www.irishtimes.com/business/&ot=A&oi=88&[AQE] HTTP/1.1 "
"8742","792.622219","212.147.135.190","10.20.0.165","TCP","652","80  >  1861 [PSH, ACK] Seq=1 Ack=593 Win=65535 Len=598 [TCP segment of a reassembled PDU]"
"8743","792.622277","212.147.135.190","10.20.0.165","HTTP","60","HTTP/1.1 200 OK  (GIF89a)"
"8744","792.622324","10.20.0.165","212.147.135.190","TCP","54","1861  >  80 [ACK] Seq=593 Ack=604 Win=64932 Len=0"
"8745","792.622349","212.147.135.190","10.20.0.165","TCP","60","80  >  1861 [FIN, ACK] Seq=604 Ack=593 Win=65535 Len=0"
"8746","792.622404","10.20.0.165","212.147.135.190","TCP","54","1861  >  80 [ACK] Seq=593 Ack=605 Win=64932 Len=0"
"8747","792.625679","10.20.0.165","212.147.135.190","TCP","54","1861  >  80 [FIN, ACK] Seq=593 Ack=605 Win=64932 Len=0"
"8748","792.636696","74.125.79.100","10.20.0.165","TCP","62","80  >  1863 [SYN, ACK] Seq=0 Ack=1 Win=5720 Len=0 MSS=1430 SACK_PERM"
"8749","792.636733","10.20.0.165","74.125.79.100","TCP","54","1863  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"8750","792.637241","10.20.0.165","74.125.79.100","HTTP","838","GET /__utm.gif?utmwv=5.1.7&utms=9&utmn=970668179&utmhn=www.irishtimes.com&utme=8(Page_Type*Section*Subsection)9(index*business*business_home)&utmcs=us-ascii&utmsr=640x480&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=6.0%20r79&utmdt=The%20Irish%20Times%20-%20Latest%20Business%20News%20from%20Ireland&utmhid=589793069&utmr=0&utmp=%2Fbusiness%2F&utmac=UA-850873-2&utmcc=__utma%3D48949502.1068567712.1318333922.1318333922.1318333922.1%3B%2B__utmz%3D48949502.1318333922.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmu=qQ~ HTTP/1.1 "
"8751","792.682435","212.147.135.190","10.20.0.165","TCP","60","80  >  1861 [ACK] Seq=605 Ack=594 Win=65534 Len=0"
"8752","792.700294","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=3479 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8753","792.701594","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=4859 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8754","792.701667","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=6239 Win=65535 Len=0"
"8755","792.701693","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=6239 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8756","792.701754","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=7619 Win=65535 Len=0"
"8757","792.701779","62.190.147.60","10.20.0.165","TCP","343","80  >  1859 [PSH, ACK] Seq=7619 Ack=2367 Win=6506 Len=289 [TCP segment of a reassembled PDU]"
"8758","792.701823","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [PSH, ACK] Seq=7908 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8759","792.701871","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=9288 Win=65535 Len=0"
"8760","792.737025","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=9288 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8761","792.737076","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=10668 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8762","792.737122","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=12048 Win=65535 Len=0"
"8763","792.737148","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=12048 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8764","792.737208","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=13428 Win=65535 Len=0"
"8765","792.738396","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=13428 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8766","792.766713","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=14808 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8767","792.766768","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=16188 Win=65535 Len=0"
"8768","792.767775","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=16188 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8769","792.767841","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=17568 Win=65535 Len=0"
"8770","792.767932","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=17568 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8771","792.802562","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=18948 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8772","792.802616","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=20328 Win=65535 Len=0"
"8773","792.802643","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=20328 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8774","792.802703","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=21708 Win=65535 Len=0"
"8775","792.804640","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=21708 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8776","792.807089","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [PSH, ACK] Seq=23088 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8777","792.807243","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=24468 Win=65535 Len=0"
"8778","792.832945","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=24468 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8779","792.833052","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=25848 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8780","792.833101","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=27228 Win=65535 Len=0"
"8781","792.833128","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [PSH, ACK] Seq=27228 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8782","792.833187","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=28608 Win=65535 Len=0"
"8783","792.833533","74.125.79.100","10.20.0.165","TCP","60","80  >  1863 [ACK] Seq=1 Ack=785 Win=7056 Len=0"
"8784","792.833580","74.125.79.100","10.20.0.165","HTTP","384","HTTP/1.1 200 OK  (GIF89a)"
"8785","792.838682","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=28608 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8786","792.841668","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=29988 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8787","792.841729","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=31368 Win=65535 Len=0"
"8788","792.841762","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=31368 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8789","792.841824","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=32748 Win=65535 Len=0"
"8790","792.841853","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=32748 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8791","792.841898","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=34128 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8792","792.841942","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=35508 Win=65535 Len=0"
"8793","792.841969","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=35508 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8794","792.842024","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=36888 Win=65535 Len=0"
"8795","792.842052","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [PSH, ACK] Seq=36888 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8796","792.843043","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=38268 Win=65535 Len=0"
"8797","792.867933","62.190.147.60","10.20.0.165","TCP","1434","80  >  1859 [ACK] Seq=38268 Ack=2367 Win=6506 Len=1380 [TCP segment of a reassembled PDU]"
"8798","792.867980","62.190.147.60","10.20.0.165","TCP","60","[TCP Previous segment not captured] 80  >  1859 [FIN, ACK] Seq=39735 Ack=2367 Win=6506 Len=0"
"8799","792.868009","10.20.0.165","62.190.147.60","TCP","66","1859  >  80 [ACK] Seq=2367 Ack=39648 Win=65535 Len=0 SLE=39735 SRE=39736"
"8800","792.868053","62.190.147.60","10.20.0.165","TCP","141","[TCP Out-Of-Order] 80  >  1859 [PSH, ACK] Seq=39648 Ack=2367 Win=6506 Len=87"
"8801","792.868119","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [ACK] Seq=2367 Ack=39736 Win=65448 Len=0"
"8802","792.868848","10.20.0.165","62.190.147.60","TCP","54","1859  >  80 [FIN, ACK] Seq=2367 Ack=39736 Win=65448 Len=0"
"8803","792.897607","66.235.139.121","10.20.0.165","HTTP","748","HTTP/1.1 302 Found "
"8804","792.898600","10.20.0.165","92.122.126.235","TCP","62","1864  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM"
"8805","792.901681","62.190.147.60","10.20.0.165","TCP","60","80  >  1859 [ACK] Seq=39736 Ack=2368 Win=6506 Len=0"
"8806","792.922036","92.122.126.235","10.20.0.165","TCP","62","80  >  1864 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"8807","792.922072","10.20.0.165","92.122.126.235","TCP","54","1864  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"8808","792.922596","10.20.0.165","92.122.126.235","HTTP","490","GET /r?c2=8946263&d.c=gif&d.o=itgirishtimesprod&d.x=89624411&d.t=page&d.u=http%3A%2F%2Fwww.irishtimes.com%2Fbusiness%2F HTTP/1.1 "
"8809","792.947282","92.122.126.235","10.20.0.165","TCP","60","80  >  1864 [ACK] Seq=1 Ack=437 Win=6432 Len=0"
"8810","792.947901","92.122.126.235","10.20.0.165","HTTP","363","HTTP/1.1 200 OK  (GIF89a)"
"8811","792.986431","10.20.0.165","62.190.147.60","TCP","62","1865  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM"
"8812","792.987582","10.20.0.165","62.190.147.60","TCP","62","1866  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM"
"8813","792.990617","10.20.0.165","74.125.79.100","TCP","54","1863  >  80 [ACK] Seq=785 Ack=331 Win=65205 Len=0"
"8814","793.017188","62.190.147.60","10.20.0.165","TCP","62","80  >  1865 [SYN, ACK] Seq=0 Ack=1 Win=4140 Len=0 MSS=1380 SACK_PERM"
"8815","793.017226","10.20.0.165","62.190.147.60","TCP","54","1865  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"8816","793.017597","10.20.0.165","62.190.147.60","HTTP","648","GET /styles/gridview.css?20110912 HTTP/1.1 "
"8817","793.021934","62.190.147.60","10.20.0.165","TCP","62","80  >  1866 [SYN, ACK] Seq=0 Ack=1 Win=4140 Len=0 MSS=1380 SACK_PERM"
"8818","793.021968","10.20.0.165","62.190.147.60","TCP","54","1866  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"8819","793.022368","10.20.0.165","62.190.147.60","HTTP","658","GET /styles/marketindexcontrol.css?20110912 HTTP/1.1 "
"8820","793.050637","62.190.147.60","10.20.0.165","TCP","1434","80  >  1865 [ACK] Seq=1 Ack=595 Win=4734 Len=1380 [TCP segment of a reassembled PDU]"
"8821","793.051639","62.190.147.60","10.20.0.165","TCP","1434","80  >  1865 [PSH, ACK] Seq=1381 Ack=595 Win=4734 Len=1380 [TCP segment of a reassembled PDU]"
"8822","793.051730","10.20.0.165","62.190.147.60","TCP","54","1865  >  80 [ACK] Seq=595 Ack=2761 Win=65535 Len=0"
"8823","793.054630","62.190.147.60","10.20.0.165","HTTP","836","HTTP/1.1 200 OK  (text/css)"
"8824","793.054858","10.20.0.165","62.190.147.60","HTTP","655","GET /js/market-index-control.js?20110912 HTTP/1.1 "
"8825","793.082843","62.190.147.60","10.20.0.165","TCP","1434","80  >  1865 [ACK] Seq=2761 Ack=595 Win=4734 Len=1380 [TCP segment of a reassembled PDU]"
"8826","793.082929","62.190.147.60","10.20.0.165","TCP","1434","80  >  1865 [ACK] Seq=4141 Ack=595 Win=4734 Len=1380 [TCP segment of a reassembled PDU]"
"8827","793.082978","10.20.0.165","62.190.147.60","TCP","54","1865  >  80 [ACK] Seq=595 Ack=5521 Win=65535 Len=0"
"8828","793.083004","62.190.147.60","10.20.0.165","TCP","564","80  >  1865 [PSH, ACK] Seq=5521 Ack=595 Win=4734 Len=510 [TCP segment of a reassembled PDU]"
"8829","793.083063","62.190.147.60","10.20.0.165","HTTP","60","HTTP/1.1 200 OK  (text/css)"
"8830","793.083117","10.20.0.165","62.190.147.60","TCP","54","1865  >  80 [ACK] Seq=595 Ack=6032 Win=65025 Len=0"
"8831","793.085074","10.20.0.165","62.190.147.60","TCP","54","1865  >  80 [FIN, ACK] Seq=595 Ack=6032 Win=65025 Len=0"
"8832","793.091172","10.20.0.165","92.122.126.235","TCP","54","1864  >  80 [ACK] Seq=437 Ack=310 Win=65226 Len=0"
"8833","793.091428","10.20.0.165","66.235.139.121","TCP","54","1862  >  80 [ACK] Seq=1062 Ack=695 Win=64841 Len=0"
"8834","793.096590","62.190.147.60","10.20.0.165","HTTP","507","HTTP/1.1 200 OK  (application/x-javascript)"
"8835","793.100597","10.20.0.165","62.190.147.60","HTTP","645","GET /styles/print.css?20110912 HTTP/1.1 "
"8836","793.101748","10.20.0.165","62.190.147.60","TCP","62","1867  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM"
"8837","793.119163","62.190.147.60","10.20.0.165","TCP","60","80  >  1865 [ACK] Seq=6032 Ack=596 Win=4734 Len=0"
"8838","793.131970","62.190.147.60","10.20.0.165","TCP","62","80  >  1867 [SYN, ACK] Seq=0 Ack=1 Win=4140 Len=0 MSS=1380 SACK_PERM"
"8839","793.132006","10.20.0.165","62.190.147.60","TCP","54","1867  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"8840","793.132459","10.20.0.165","62.190.147.60","HTTP","643","GET /styles/ie6.css?20110912 HTTP/1.1 "
"8841","793.144848","62.190.147.60","10.20.0.165","HTTP","1239","HTTP/1.1 200 OK  (text/css)"
"8842","793.148029","10.20.0.165","62.190.147.60","HTTP","628","GET /js/ie.js HTTP/1.1 "
"8843","793.178452","62.190.147.60","10.20.0.165","TCP","590","80  >  1866 [PSH, ACK] Seq=2421 Ack=2371 Win=6510 Len=536 [TCP segment of a reassembled PDU]"
"8844","793.178512","62.190.147.60","10.20.0.165","HTTP","264","HTTP/1.1 200 OK  (application/x-javascript)"
"8845","793.178561","10.20.0.165","62.190.147.60","TCP","54","1866  >  80 [ACK] Seq=2371 Ack=3167 Win=64789 Len=0"
"8846","793.218828","62.190.147.60","10.20.0.165","TCP","1434","80  >  1867 [ACK] Seq=1 Ack=590 Win=4729 Len=1380 [TCP segment of a reassembled PDU]"
"8847","793.218883","62.190.147.60","10.20.0.165","TCP","1434","80  >  1867 [PSH, ACK] Seq=1381 Ack=590 Win=4729 Len=1380 [TCP segment of a reassembled PDU]"
"8848","793.218940","10.20.0.165","62.190.147.60","TCP","54","1867  >  80 [ACK] Seq=590 Ack=2761 Win=65535 Len=0"
"8849","793.246401","62.190.147.60","10.20.0.165","HTTP","60","HTTP/1.1 200 OK  (text/css)"
"8850","793.260446","10.20.0.165","62.190.147.60","HTTP","751","GET /WebResource.axd?d=YQHL6s4_BCfzunmS-089bcv-Alx8QJdfz8blz_PM53afYS0XcuP263El0rme5BcmK9fSI3RfVr-8QczAfLvl2BWQtvk1&t=634491006822346385 HTTP/1.1 "
"8851","793.296275","62.190.147.60","10.20.0.165","TCP","1434","80  >  1866 [ACK] Seq=3167 Ack=3068 Win=7207 Len=1380 [TCP segment of a reassembled PDU]"
"8852","793.298251","62.190.147.60","10.20.0.165","TCP","1434","80  >  1866 [ACK] Seq=4547 Ack=3068 Win=7207 Len=1380 [TCP segment of a reassembled PDU]"
"8853","793.298313","10.20.0.165","62.190.147.60","TCP","54","1866  >  80 [ACK] Seq=3068 Ack=5927 Win=65535 Len=0"
"8854","793.298340","62.190.147.60","10.20.0.165","TCP","1434","80  >  1866 [ACK] Seq=5927 Ack=3068 Win=7207 Len=1380 [TCP segment of a reassembled PDU]"
"8855","793.298403","10.20.0.165","62.190.147.60","TCP","54","1866  >  80 [ACK] Seq=3068 Ack=7307 Win=65535 Len=0"
"8856","793.298430","62.190.147.60","10.20.0.165","TCP","727","80  >  1866 [PSH, ACK] Seq=7307 Ack=3068 Win=7207 Len=673 [TCP segment of a reassembled PDU]"
"8857","793.298474","62.190.147.60","10.20.0.165","HTTP","60","HTTP/1.1 200 OK  (application/x-javascript)"
"8858","793.298528","10.20.0.165","62.190.147.60","TCP","54","1866  >  80 [ACK] Seq=3068 Ack=7981 Win=64862 Len=0"
"8859","793.314475","10.20.0.165","62.190.147.60","TCP","54","1866  >  80 [FIN, ACK] Seq=3068 Ack=7981 Win=64862 Len=0"
"8860","793.318546","10.20.0.165","62.190.147.60","HTTP","773","GET /ScriptResource.axd?d=8_SPO_W3LZ8sbjHuQPDiq2eoUiW12FvwXq6GC3FTf01XzFj7_LjwiqbgyIT3JAExunFg26YSZyOL0dttsNRS02PGFBcvgTI7BbHvNqN2-AJZ8qFl0&t=ffffffffd498c894 HTTP/1.1 "
"8861","793.346283","62.190.147.60","10.20.0.165","TCP","60","80  >  1866 [ACK] Seq=7981 Ack=3069 Win=7207 Len=0"
"8862","793.380633","62.190.147.60","10.20.0.165","TCP","1434","80  >  1867 [ACK] Seq=2764 Ack=1309 Win=5448 Len=1380 [TCP segment of a reassembled PDU]"
"8863","793.381666","62.190.147.60","10.20.0.165","TCP","1434","80  >  1867 [ACK] Seq=4144 Ack=1309 Win=5448 Len=1380 [TCP segment of a reassembled PDU]"
"8864","793.381716","10.20.0.165","62.190.147.60","TCP","54","1867  >  80 [ACK] Seq=1309 Ack=5524 Win=65535 Len=0"
"8865","793.381743","62.190.147.60","10.20.0.165","TCP","1434","80  >  1867 [ACK] Seq=5524 Ack=1309 Win=5448 Len=1380 [TCP segment of a reassembled PDU]"
